"TENURE","HHSIZE","HH62PLUS","HHUNDER18","HHUNDER6","HHFIRSTMOVEIN","HHDEAR","HHDEYE","HHDREM","HHDPHY","HHDDRS","HHDOUT","HHDONEPLUS","NOHEAT","NOHOTWATER","ADDHEAT","LEAKS","MOLD","MUSTY","RODENTS_UNIT","RODENTS_BUILD","TOILET_BROK","ROACHES_NUM","WALLHOLES","FLOORHOLES","PEELPAINT","MDEFCOUNT","ANIMS","PA_FOOD","PA_CASH","PA_OTHER","PA_ANY","FOODINSECURE","UTIL_ELECTRIC","UTIL_GAS","UTIL_HEAT","UTIL_WATER","UTIL_INCLUDED","UTIL_NONE","UTILCOSTS_SUMMER","UTILCOSTS_WINTER","MUTIL","INTERUPT_UTIL","INTERUPT_PHONE","INTERUPT_CELL","INTERUPT_NONE","EMERG400_RATE","HHINC_REC1","HUDILFY20","HUDILFY21","HHPOVERTY","LEASENOW","RENTASSIST","RENTASSIST_VOUCHER","RENTOUTSIDE","RENTFEES","RENT_AMOUNT","GRENT","RENTPAID","RENTPAID_AMOUNT","MISSRENT","ALTRENT_CREDIT","ALTRENT_SAVINGS","ALTRENT_LOAN","ALTRENT_ASSET","ALTRENT_ONEPLUS","RENTBURDEN_CAT","CROWD_BDRM","CROWD_RM","HHCOVIDDIAG"
1,4,2,1,1,2019,2,2,2,2,2,2,2,2,2,1,2,1,4,2,1,2,1,1,2,1,3,2,1,2,2,1,1,2,2,2,2,1,2,150,100,120,2,2,2,1,1,39000,34,33,149,1,1,2,2,2,2055,2055,1,2055,2,2,2,2,2,2,1,3,3,2
1,2,1,2,2,2000,2,2,2,2,2,2,2,2,2,1,2,2,5,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,100,100,100,2,2,2,1,7,40000,44,42,231,1,2,2,2,2,900,1000,1,900,2,2,2,2,2,2,3,3,1,2
1,1,2,2,2,2016,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,1,2,2,2,2,50,50,50,2,2,2,1,1,65000,82,78,250,1,2,2,2,2,1800,1850,1,1800,1,2,2,2,2,2,2,3,3,2
1,1,2,2,2,2018,2,2,2,2,2,2,2,1,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,2,1,2,2,2,2,108,108,108,2,2,2,1,10,373756,250,250,250,1,2,2,2,2,3700,3808,1,3700,2,2,2,2,2,2,3,3,3,2
1,2,2,1,1,2020,2,2,2,2,2,2,2,2,2,1,2,2,5,2,2,2,4,1,1,1,1,2,1,2,2,1,1,2,2,2,2,2,1,150,100,120,2,2,2,1,1,7000,8,7,39,1,2,2,2,1,239,239,1,239,2,2,2,2,2,2,4,3,3,2
1,2,1,2,2,2000,1,1,1,1,1,1,1,2,2,1,1,2,4,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,150,100,120,2,2,2,1,3,12400,14,13,79,1,2,2,2,2,386,386,1,386,2,2,2,2,2,2,4,3,3,2
2,2,1,2,2,1985,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,2,2,150,100,120,2,2,2,1,10,25000,27,26,144,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
1,2,2,2,2,2017,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,1,2,2,2,2,1,1,1,2,2,2,2,60,60,60,2,2,2,1,8,0,63,60,250,1,1,1,2,2,1956,2016,1,1956,2,2,2,2,2,2,4,3,3,2
1,3,2,1,2,1999,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,3,2,2,2,0,2,2,2,2,2,1,1,1,2,2,2,2,230,150,170,2,2,2,1,10,89000,87,83,250,2,2,2,2,2,2000,2170,1,2000,2,2,2,2,2,2,3,3,3,2
1,3,2,1,2,2020,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,150,100,120,2,2,2,1,8,102000,100,95,250,1,2,2,2,2,750,1400,1,750,2,2,2,2,2,2,3,3,3,2
1,1,2,2,2,2020,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,100,100,120,2,2,2,1,10,90000,113,108,250,1,2,2,2,2,3017,1400,1,3017,2,2,2,2,2,2,2,3,3,2
1,2,2,2,2,2016,2,2,2,2,2,2,2,2,1,2,1,2,5,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,150,90,105,2,2,2,1,10,251000,250,250,250,1,2,2,2,2,2550,2655,1,2550,2,2,2,2,2,2,3,3,3,1
1,1,1,2,2,2018,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,1,2,2,2,2,80,60,65,2,2,2,1,10,75000,94,90,250,1,2,2,2,2,1000,1065,1,1000,2,2,2,2,2,2,3,3,3,2
1,3,1,2,2,1978,2,2,2,2,2,2,2,1,3,2,2,2,4,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,1,59374,58,55,250,1,2,2,2,1,1300,1300,1,1300,2,2,2,2,2,2,4,3,3,2
2,4,2,1,1,2007,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,2,2,2,2,2,240,70,113,2,2,2,1,10,257000,226,215,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,1
1,2,1,2,2,1990,2,2,2,2,2,2,2,2,2,2,1,2,5,2,2,2,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,150,100,120,2,2,2,1,5,26000,29,27,166,1,1,1,2,2,1242,1242,1,1242,2,2,2,2,2,2,4,3,3,2
1,2,2,2,2,2011,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,0,2,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,10,90000,99,94,250,2,2,2,2,2,1700,1700,1,1700,2,2,2,2,2,2,3,3,3,2
1,2,1,2,2,1980,2,2,2,2,2,2,2,2,3,2,1,2,5,2,2,2,1,1,2,1,2,1,2,2,2,2,1,1,1,2,2,2,2,150,130,135,2,2,2,1,10,153000,168,160,250,1,2,2,2,2,3800,3935,1,3800,2,2,2,2,2,2,3,3,3,2
2,1,2,2,2,2019,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,2,2,2,2,2,1,150,100,120,2,2,2,1,8,24000,30,29,178,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
1,1,1,2,2,1987,2,2,2,1,1,1,1,2,2,2,2,2,5,2,2,2,1,2,2,2,0,1,1,2,2,1,1,2,2,2,2,1,2,150,100,120,2,2,2,1,1,13050,16,16,105,2,2,2,2,2,860,860,1,860,2,2,2,2,2,2,1,3,3,2
1,2,2,2,2,2019,2,2,2,2,2,2,2,2,2,2,1,2,5,2,1,2,4,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,70,70,70,2,2,2,1,10,15800,17,17,91,1,2,2,2,2,2465,2535,2,1800,2,2,2,2,2,2,1,3,3,2
1,1,2,2,2,2016,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,1,2,2,2,2,150,100,113,2,2,2,1,1,16900,21,20,126,1,2,2,2,2,1057,1170,1,1057,2,2,2,2,2,2,1,3,3,2
1,2,2,2,2,1993,2,1,2,1,2,2,1,1,1,2,1,1,4,2,1,2,2,1,2,1,4,2,2,2,2,2,2,2,2,2,2,1,2,150,100,120,2,2,2,1,1,0,63,60,250,1,2,2,2,2,157,157,1,157,2,2,2,2,2,2,4,3,3,2
1,2,2,1,2,1989,2,2,2,2,2,2,2,2,2,2,2,2,5,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,1,2,10,60000,66,63,250,2,2,2,2,2,750,750,1,750,1,2,1,2,2,1,3,3,3,2
1,4,2,1,1,2019,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,1,2,2,2,2,1,1,1,2,2,2,2,120,80,90,2,2,2,1,10,180000,158,151,250,1,2,2,2,2,2300,2390,1,2300,2,2,2,2,2,2,3,3,3,2
1,1,1,2,2,1969,2,2,2,2,2,2,2,2,2,1,2,2,5,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,45,35,38,2,2,2,1,10,27000,34,32,218,2,2,2,2,2,1177,1215,1,1177,2,2,2,2,2,2,1,3,3,2
1,4,2,1,1,2018,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,1,2,2,2,2,90,110,105,2,2,2,1,10,101000,89,85,250,1,2,2,2,2,1850,1955,1,1850,2,2,2,1,2,1,3,3,3,2
1,2,2,2,2,2013,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,2,2,2,2,2,90,65,71,2,2,2,1,8,66000,73,69,250,1,2,2,2,2,1240,1311,1,1240,2,2,2,2,2,2,3,3,3,2
2,1,1,2,2,2002,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,1,2,2,1,1,1,2,2,2,2,2,100,50,63,2,2,2,1,10,8160,10,10,66,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
2,1,1,2,2,1993,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,0,2,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,5,9000,11,11,73,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
1,1,2,2,2,2020,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,150,100,120,2,2,2,1,5,0,63,60,250,1,2,2,2,1,1550,1400,2,50,2,2,2,2,2,2,1,3,3,2
2,3,1,2,2,1977,2,2,2,1,2,2,1,2,2,2,2,2,5,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,1,2,5,95600,93,89,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
1,3,2,2,2,2019,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,10,122000,119,114,250,1,2,2,2,2,3200,3200,1,3200,1,2,1,2,2,1,2,3,3,1
2,4,2,1,2,2013,2,2,1,2,2,2,1,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,1,1,1,2,2,450,245,555,2,2,2,1,1,451000,250,250,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
2,6,1,2,2,2000,2,1,2,2,2,2,1,1,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,10,1147818,250,250,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,2,2
1,4,2,1,2,2017,2,2,2,2,2,2,2,2,2,2,1,1,5,2,2,2,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,10,117000,103,98,250,2,2,2,2,1,1343,1343,1,1343,2,2,2,2,2,2,3,3,3,1
2,2,1,2,2,2017,2,2,2,2,2,2,2,2,3,2,1,2,5,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,65,65,65,2,2,2,1,10,105000,115,110,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,1
1,1,1,2,2,2006,2,2,2,1,2,2,1,2,3,2,1,2,4,2,2,1,3,2,2,1,2,2,1,2,2,1,3,2,2,2,2,2,1,150,100,120,2,2,2,1,1,8096,10,10,65,1,2,2,2,1,145,145,1,145,2,2,2,2,2,2,4,3,3,2
1,1,2,2,2,2019,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,1,2,2,2,2,90,65,71,2,2,2,1,10,50000,63,60,250,1,2,2,2,2,1700,1771,1,1700,2,2,2,2,2,2,2,3,3,2
1,2,1,2,2,2020,2,2,1,1,2,2,1,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,3,1,2,2,2,2,2,100,50,63,2,2,2,1,1,34900,38,37,223,2,2,2,2,2,1630,1693,1,1630,2,2,1,2,2,1,1,3,3,2
1,4,2,2,2,2008,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,1,150,100,120,2,2,2,1,8,42000,37,35,157,1,2,2,2,2,900,900,1,900,2,2,2,2,2,2,3,1,2,2
1,2,1,2,2,1976,2,2,1,1,2,2,1,2,2,2,2,2,5,1,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,300,100,150,2,2,2,1,10,6000,7,6,38,1,2,2,2,2,753,903,1,753,2,2,2,1,2,1,1,3,3,2
1,1,2,2,2,2015,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,1,2,2,2,2,175,110,126,2,2,2,1,10,70000,88,84,250,1,2,2,2,2,2000,2126,1,2000,2,2,2,2,2,2,2,3,3,2
2,4,2,1,1,2020,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,1,2,2,150,100,120,2,2,2,1,10,201200,177,169,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
1,3,1,1,2,2017,2,2,2,2,2,2,2,1,1,1,1,2,5,1,2,2,1,2,2,2,4,1,1,2,2,1,1,1,2,2,2,2,2,150,80,98,2,1,2,2,10,63500,62,59,250,1,2,2,2,2,1384,1482,1,1384,2,2,1,2,2,1,3,1,3,1
1,5,2,1,1,2014,2,2,2,2,2,2,2,2,3,2,1,2,5,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,250,190,205,1,2,2,2,6,16900,14,13,55,1,2,2,2,2,1905,2110,1,1905,1,1,2,1,2,1,1,2,2,2
1,3,1,2,2,1992,2,2,2,2,2,2,2,2,2,1,2,2,5,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,160,100,115,2,2,2,1,10,54000,53,50,250,1,2,2,2,2,1257,1372,1,1257,1,2,2,2,2,2,3,1,3,2
2,3,2,1,2,2019,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,1,2,2,2,2,1,1,2,2,2,2,2,100,100,100,2,2,2,1,10,304400,250,250,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,2,1,2
1,1,2,2,2,2018,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,1,2,2,1,1,1,1,2,2,2,2,50,100,88,2,2,2,1,1,21600,27,26,160,1,1,1,2,2,1200,1288,1,1200,1,2,2,1,2,1,4,3,3,2
2,2,2,2,2,2012,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,2,1,1,2,2,150,100,120,2,2,2,1,10,140000,154,147,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
1,3,2,1,1,2019,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,1,2,2,2,2,50,50,50,2,2,2,1,10,441000,250,250,250,1,2,2,2,2,3410,3460,1,3410,2,2,2,2,2,2,3,1,3,2
1,1,2,2,2,2017,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,1,2,2,2,2,100,100,100,2,2,2,1,1,0,63,60,250,1,2,2,2,2,1689,1789,1,1689,2,2,2,2,2,2,1,3,3,2
1,1,1,2,2,1983,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,1,1,2,1,2,2,1,1,2,2,2,2,1,2,150,100,120,2,2,2,1,1,9600,12,11,77,1,1,1,2,2,980,980,1,980,2,2,2,2,2,2,4,3,3,2
1,3,2,1,2,2015,2,2,1,2,2,2,1,1,1,2,2,2,5,2,2,2,3,2,2,2,1,1,1,1,2,1,1,2,2,2,2,2,1,150,100,120,2,2,2,1,1,11800,12,11,57,1,1,1,2,2,400,400,1,400,2,2,2,2,2,2,4,3,3,1
2,4,1,2,2,2012,2,2,2,2,2,2,2,2,2,2,1,2,5,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,150,100,120,2,2,2,1,8,38000,33,32,142,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
1,1,1,2,2,2020,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,40,100,120,2,2,2,1,10,38400,48,46,250,1,2,2,2,2,2650,1400,1,2650,2,2,2,2,2,2,1,3,3,2
1,4,2,2,2,2010,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,2,2,2,2,2,1,2,2,2,2,2,1,150,100,120,2,2,2,1,5,105945,93,89,250,2,2,2,1,2,0,1400,1,0,2,2,2,2,2,2,3,3,3,2
1,2,2,2,2,2016,2,2,2,2,2,2,2,1,3,1,2,2,4,2,1,2,1,2,2,1,3,1,2,2,2,2,1,1,1,2,2,2,2,250,100,138,2,2,2,1,10,199000,219,208,250,1,2,2,2,2,2465,2603,1,2465,2,2,2,2,2,2,3,3,3,2
2,1,2,2,2,2009,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,2,1,1,1,1,2,2,450,550,1125,2,2,2,1,1,50000,63,60,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
2,2,2,2,2,2015,2,2,2,2,2,2,2,2,2,2,2,2,5,1,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,1,87000,96,91,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
1,1,2,2,2,2021,2,2,1,2,2,2,1,2,2,2,2,2,5,2,2,2,2,2,2,1,1,2,2,2,2,2,3,1,1,2,2,2,2,150,100,120,2,2,2,1,1,21000,26,25,156,1,2,2,2,2,1700,1400,1,1700,1,2,2,1,2,1,1,3,3,2
1,5,2,1,2,2004,2,2,2,2,2,2,2,2,3,1,2,1,5,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,210,210,210,2,2,1,2,1,181300,148,141,250,1,2,2,2,2,894,1104,1,894,2,2,2,2,2,2,3,2,2,2
1,2,2,2,2,2020,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,150,100,120,2,2,2,1,1,20120,22,21,116,2,2,2,2,2,4000,1400,1,4000,2,2,2,2,2,2,1,3,3,1
1,4,2,2,2,2005,2,2,2,2,2,2,2,2,3,2,2,2,5,2,2,2,1,2,2,2,0,1,1,2,2,1,1,1,1,1,2,2,2,600,600,900,1,2,2,2,2,46600,41,39,175,2,2,2,2,2,1500,2400,1,1500,2,2,2,2,2,2,2,3,3,2
1,5,1,1,2,2020,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,1,46000,37,36,141,1,2,2,2,2,3034,3034,2,1375,2,2,2,2,2,2,1,3,3,2
2,5,1,2,2,1972,1,2,2,1,2,1,1,2,2,2,2,2,5,1,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,10,319000,250,247,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
1,1,2,2,2,2020,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,100,100,120,2,2,2,1,10,707062,250,250,250,1,2,2,2,2,4060,1400,1,4060,2,2,2,2,2,2,3,3,3,2
2,1,2,2,2,2018,2,2,2,2,2,2,2,2,2,2,2,2,5,1,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,150,100,120,2,2,2,1,3,22000,28,26,163,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
2,1,1,2,2,2018,2,2,2,1,1,1,1,1,1,1,1,2,4,2,1,1,2,2,2,1,5,2,2,2,2,2,3,1,2,2,2,2,2,150,100,120,2,2,2,1,1,0,63,60,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,1
2,1,2,2,2,2020,2,2,2,2,2,2,2,2,2,2,2,2,5,1,2,2,1,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,150,100,120,2,2,2,1,10,370000,250,250,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,1
1,2,2,2,2,2017,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,3,2,2,2,0,2,2,2,2,2,1,1,1,2,2,2,2,180,100,120,2,2,2,1,10,105000,115,110,250,2,2,2,2,2,1500,1620,1,1500,2,2,2,2,2,2,3,3,3,2
1,1,1,2,2,2021,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,2,2,1,2,150,100,120,2,2,2,1,5,16800,21,20,135,1,2,2,2,2,433,433,1,433,2,2,2,2,2,2,4,3,3,2
1,1,1,2,2,2004,1,2,2,1,2,2,1,1,1,1,1,2,5,1,2,2,4,1,2,2,5,2,1,2,2,1,1,2,2,2,2,2,1,150,100,120,2,2,2,1,1,9696,12,12,78,1,2,2,2,2,277,277,1,277,2,2,2,2,2,2,4,3,3,1
2,2,2,2,2,1978,2,2,1,1,1,1,1,1,1,1,2,2,5,1,2,2,2,1,2,1,4,2,2,2,2,2,3,1,1,1,2,2,2,150,100,120,2,2,2,1,10,184296,203,193,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
1,2,2,2,2,2016,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,2,2,2,2,2,60,45,49,2,2,2,1,1,3192,4,3,18,1,2,2,1,2,1179,1228,1,1179,2,2,2,2,2,2,1,3,3,2
2,5,2,1,1,2020,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,1,1,2,2,2,2,1,1,1,1,1,2,2,150,100,120,2,2,2,1,10,172000,140,133,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
1,1,2,2,2,1985,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,0,2,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,1,0,63,60,250,1,2,2,2,2,1250,1250,1,1250,2,2,2,2,2,2,1,3,3,2
1,2,2,2,2,2019,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,130,80,93,2,2,2,1,10,141000,155,148,250,1,2,2,2,2,2875,2968,1,2875,2,2,2,2,2,2,3,3,3,2
2,1,1,2,2,1990,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,10,0,63,60,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
2,1,1,2,2,2000,2,2,2,2,2,2,2,2,2,2,1,1,5,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,10,27000,34,32,218,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
1,1,2,2,2,2000,2,2,2,2,2,2,2,2,1,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,1,2,2,2,2,218,150,167,2,2,2,1,1,15600,20,19,116,1,2,2,2,2,1219,1386,1,1219,2,2,2,2,2,2,1,3,3,2
1,1,1,2,2,1960,2,2,2,2,2,2,2,1,3,2,2,2,4,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,5,18000,23,22,145,1,2,2,2,2,474,474,1,474,2,2,2,2,2,2,4,3,3,2
1,1,1,2,2,1960,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,1,1,2,1,2,2,25,55,62,2,2,2,1,1,0,63,60,250,1,2,2,2,2,0,1400,1,0,2,2,2,2,2,2,3,3,3,2
1,5,2,1,2,2007,2,2,2,2,2,2,2,2,3,2,1,1,5,1,2,2,3,1,2,1,3,2,2,2,2,2,1,1,2,2,2,2,2,180,120,135,2,2,2,1,10,120000,98,93,250,2,2,2,2,2,1180,1315,1,1180,2,2,2,2,2,2,3,2,2,2
1,1,1,2,2,2020,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,10,70000,88,84,250,2,2,2,2,2,0,1400,1,0,2,2,2,2,2,2,3,3,3,2
2,3,2,2,2,1990,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,2,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,9,85000,83,79,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
1,4,2,1,2,2016,2,2,1,1,2,2,1,2,3,2,1,2,5,2,2,2,2,1,2,1,3,2,1,2,2,1,1,2,2,2,2,1,2,150,100,120,2,2,2,1,5,31000,27,26,118,1,2,2,2,1,1000,1000,1,1000,2,2,2,2,2,2,4,3,3,2
1,1,1,2,2,2012,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,1,0,2,2,2,2,2,1,2,2,2,2,1,2,150,100,120,2,2,2,1,8,25000,31,30,201,1,2,2,2,2,4500,4500,1,4500,2,2,2,2,2,2,1,3,3,2
1,1,2,2,2,2020,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,150,100,120,2,2,2,1,10,87000,109,104,250,1,2,2,2,2,2100,1400,1,2100,2,2,2,2,2,2,3,3,3,1
1,3,2,2,2,2019,2,2,2,1,2,2,1,1,2,2,2,2,4,1,2,1,3,1,2,1,5,1,2,2,2,2,1,1,1,2,2,2,2,80,125,114,2,2,2,1,2,12500,12,12,62,2,2,2,2,2,0,1400,1,0,2,2,2,2,2,2,3,3,3,2
1,1,2,2,2,2009,2,2,2,2,2,2,2,2,2,2,2,2,5,1,2,2,1,1,2,2,2,2,1,2,2,1,1,2,2,2,2,1,2,150,100,120,2,2,2,1,3,28000,35,33,208,1,2,2,2,2,900,900,1,900,2,2,2,2,2,2,2,3,3,2
2,2,1,2,2,2001,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,1,2,2,2,0,1,2,2,2,2,1,1,1,1,1,2,2,150,100,120,2,2,2,1,10,0,63,60,250,1,2,2,2,2,1379,1400,1,1375,2,2,2,2,2,2,3,3,3,2
